item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
isf09,suicidality,suicidality,explicit,bernoulli,primary,1.9694644198471307,1.9694644198471307,1.7043298687649542,2.263655512940841,True
isf09a,overall_severity,suicidality,explicit,neg_binomial,bifactor_G,0.016420274351397257,0.016420274351397257,-0.07314059757254587,0.10352669869697231,False
isf09a,suicidality,suicidality,explicit,neg_binomial,primary,1.6491136271183462,1.6491136271183462,1.4632650787343429,1.861535044038568,True
ldl,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.04054219510507679,0.04054219510507679,-0.0955293301457001,0.015519490311043837,False
ldl,immunometabolic,immunometabolic,continuous,gaussian,primary,0.31674221319170603,0.31674221319170603,0.2543484657535674,0.37941958764683864,True
lvsbjind,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.019772921306979517,0.019772921306979517,0.0009491589069610166,0.06097869915297095,True
lym_lbstresc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,-0.06440390010988656,0.06440390010988656,-0.13023718018355393,0.0010468084361417596,False
lym_lbstresc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.004275175178508129,0.004275175178508129,0.0001492349939784458,0.02293576753409599,True
madrs,overall_severity,,continuous,gaussian,window,0.8197265142395679,0.8197265142395679,0.7762941276689825,0.8638890171860075,True
madrs,cognition,,continuous,gaussian,window,-0.029278015868350875,0.029278015868350875,-0.07776274960665337,0.018811895876024543,False
madrs,sleep,,continuous,gaussian,window,0.11733126429685828,0.11733126429685828,0.0756885826234619,0.15909086540428263,True
madrs,suicidality,,continuous,gaussian,window,0.011451794224961745,0.011451794224961745,-0.026948385386550977,0.04977385978665289,False
mere_structure,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.05907874223608442,0.05907874223608442,-0.13028298898083562,0.01275148378409704,False
mere_structure,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.12526199152145698,0.12526199152145698,0.02919222275719551,0.23023921587128307,True
