item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
fast26,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.4492165212240287,0.4492165212240287,0.40806424276077613,0.49135946304551587,True
fast27,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6840599793433448,0.6840599793433448,0.6336134057077574,0.7373251956176838,True
fast28,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.3172468445967728,0.3172468445967728,0.26849827483986705,0.36855916349548906,True
fast30,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.6453932399501793,0.6453932399501793,0.6016386254571221,0.6910510391867583,True
ggt_lbstresc,overall_severity,metabolic,continuous,lognormal,bifactor_G,0.10020259259516628,0.10020259259516628,0.04495123276873904,0.15363540418741845,True
ggt_lbstresc,metabolic,metabolic,continuous,lognormal,primary,0.3503149032299481,0.3503149032299481,0.10964532769189352,0.4464619785960012,True
ggt_lbstresc,inflammatory,metabolic,continuous,lognormal,cross,-0.11827075910880683,0.11827075910880683,-0.2169144927118757,0.4178854037762142,False
gluc,overall_severity,metabolic,continuous,lognormal,bifactor_G,-0.009576512848445896,0.009576512848445896,-0.06329771918953242,0.042582543315214993,False
gluc,metabolic,metabolic,continuous,lognormal,primary,0.2957831071249019,0.2957831071249019,0.13316455668325503,0.38768299924791577,True
gluc,inflammatory,metabolic,continuous,lognormal,cross,-0.14590273257832198,0.14590273257832198,-0.23830931767695968,0.3539850902180783,False
gstabrth,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,-0.0043381199216952215,0.0043381199216952215,-0.07381501011308707,0.06510149998283403,False
gstabrth,developmental_risk,developmental_risk,continuous,gaussian,primary,0.01613347548954193,0.01613347548954193,0.0006228848906624397,0.06939466878837905,True
hba1c,overall_severity,metabolic,continuous,lognormal,bifactor_G,0.06558753235318618,0.06558753235318618,-0.012520886873068075,0.1449291189400106,False
hba1c,metabolic,metabolic,continuous,lognormal,primary,0.24851307143270973,0.24851307143270973,0.11474764606615415,0.36950142892398113,True
hba1c,inflammatory,metabolic,continuous,lognormal,cross,-0.14862697251597567,0.14862697251597567,-0.27397987613657726,0.32154796811342073,False
hdl,overall_severity,metabolic,continuous,gaussian,bifactor_G,0.17835127011801322,0.17835127011801322,0.1273405971105345,0.22981243069095209,True
hdl,metabolic,metabolic,continuous,gaussian,primary,0.3364629557162782,0.3364629557162782,0.08703402035542494,0.4187030209579563,True
hdl,inflammatory,metabolic,continuous,gaussian,cross,-0.09886039478394482,0.09886039478394482,-0.18664848286313468,0.39874097983204404,False
honeonat,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.0008369485133804022,0.0008369485133804022,-0.08829736270611087,0.08712779563480666,False
honeonat,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.06475771768494584,0.06475771768494584,0.002516320311367346,0.22885454187019844,True
hrstanding,overall_severity,metabolic,continuous,gaussian,bifactor_G,0.19998740649418864,0.19998740649418864,0.1360227032651355,0.26250082564487043,True
hrstanding,metabolic,metabolic,continuous,gaussian,primary,0.16342491481888902,0.16342491481888902,0.02072710687435687,0.2648777182533425,True
hrstanding,inflammatory,metabolic,continuous,gaussian,cross,-0.02516331918195959,0.02516331918195959,-0.132511869176138,0.23541951852315968,False
hrsupine,overall_severity,metabolic,continuous,gaussian,bifactor_G,0.2125943512540161,0.2125943512540161,0.15233566015390335,0.2717220702913134,True
hrsupine,metabolic,metabolic,continuous,gaussian,primary,0.21227233140205737,0.21227233140205737,0.04453476814518952,0.3083194050477115,True
hrsupine,inflammatory,metabolic,continuous,gaussian,cross,-0.060581773325327826,0.060581773325327826,-0.16147531470872592,0.27996097185287266,False
isf01,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.051014157804639394,0.051014157804639394,-0.033065417127476446,0.13621519508375363,False
isf01,suicidality,suicidality,explicit,bernoulli,primary,2.022671684739031,2.022671684739031,1.7747352958867035,2.2969581452098247,True
isf02,overall_severity,suicidality,explicit,bernoulli,bifactor_G,-0.00031613940254574213,0.00031613940254574213,-0.08437359395329755,0.08020350659112875,False
isf02,suicidality,suicidality,explicit,bernoulli,primary,1.8662693210241175,1.8662693210241175,1.6451788145624548,2.0965289478739546,True
isf03,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.04782206378812713,0.04782206378812713,-0.036509545510452886,0.13603484178884165,False
isf03,suicidality,suicidality,explicit,bernoulli,primary,2.4691024880145456,2.4691024880145456,2.1785306264223343,2.7686354415374685,True
isf04,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.0035716304379941706,0.0035716304379941706,-0.07840136209276087,0.08783056040649816,False
isf04,suicidality,suicidality,explicit,bernoulli,primary,2.2470553176093797,2.2470553176093797,2.0057107747493594,2.500378775121102,True
isf05,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.01430616606635188,0.01430616606635188,-0.07343316349633622,0.1017654226919899,False
isf05,suicidality,suicidality,explicit,bernoulli,primary,3.448591323909162,3.448591323909162,3.1170491788441246,3.814352517281102,True
isf07,overall_severity,suicidality,continuous,gaussian,bifactor_G,0.020376866792359283,0.020376866792359283,-0.007886177370179992,0.04872752013831846,False
isf07,suicidality,suicidality,continuous,gaussian,primary,0.5322609934240439,0.5322609934240439,0.5047758224275019,0.5605443366860191,True
isf08,overall_severity,suicidality,explicit,bernoulli,bifactor_G,-0.002102146670050026,0.002102146670050026,-0.09422034315262767,0.08742238795342273,False
isf08,suicidality,suicidality,explicit,bernoulli,primary,1.5964873670594284,1.5964873670594284,1.3414288924256763,1.8941176813411156,True
isf08a,overall_severity,suicidality,explicit,ordered_logistic,bifactor_G,-0.004354185348915865,0.004354185348915865,-0.09610702816391584,0.08700276482766958,False
isf08a,suicidality,suicidality,explicit,ordered_logistic,primary,1.5389512343674467,1.5389512343674467,1.2880624156366425,1.804963890069619,True
isf09,overall_severity,suicidality,explicit,bernoulli,bifactor_G,0.005125179967667781,0.005125179967667781,-0.0891090133514933,0.0986707248691592,False
